order_id,product_id,seller_id,price,shipping_charges
Ozk6gbAtV2AF,YDylrM93oc2Y,vdQsCEgrH1Nk,18.32,38.66
JdDHcTSBjQsS,QCxhd0K7Mb0y,a2Z36gRD1w1y,103.46,34.38
6s4ZjbMv5dRP,AsXttlA3wu9Y,V3iKL8r9W9NR,153.78,64.41
vIw8HxerAnWM,IVGcm9BftiNE,Ko3LWNo5BK3H,12.98,30.25
TKjjKCv2Fpqe,iyvfpPCGP8XV,kT4UPkqxjZhU,849.5,8.85
4ZNevM7n9ifj,RIANW9r3wIvP,nVazDPjtf3dh,109.82,6.87
mQ1EOrsliRFP,HR5A4m2MRc3G,2UV2zaeUhNyA,144.98,55.1
4uo03zCtjyM3,thJV78nbF0Qp,JnBNiGbt4dPz,107.63,17.63
ZWEsDVBaIJyf,l0XR3rVUXwyX,zAlt4DOYUAdP,490.9,53.04
O1dYqz1E1I0H,GavSdPcpyNTU,yrRN2gKIgYet,71.8,30.16
tSaYYkwPfwo5,eTlPil30tvIn,3cqSxyYyqpx6,188.8,39.77
ogusJdcu8TaR,iNUlfDQEmael,1UrSrrsGE1v8,509.99,94.93
w7hep7Jm45q1,Di5NJMltMaKR,kiirS0of7bJI,389.89,5.59
adsX2toOTfut,JzQHIJlMka7c,wjeGODe1DeCm,1149.65,68.4
SeMwpKKRToDp,iGSl8TDDHEtv,USOR9rw2TPja,261,43.33
KuZoE9Mr8sna,ro08JPncYzLh,r7VxefoTVHbb,509.99,17.44
d9cWUYxzPNbN,lbMQLthWk20s,h4lcTgJTuj7f,111.27,31
4GvVCk6L6ILI,qWncSQgQLX3N,qI9UblMbsm1o,2749,51.67
uHWmoxBfJl0Q,iz5RuI4rqUr2,oriyBYKGv0Wg,74.9,3.62
hjXu3D8eHx5d,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,9.03
3LPGjMHzqeuH,xO7JMlnR715u,rWXE6PCNfQes,311,25.28
Pt0zMRgPOhwB,lJLs2mlKhVCa,AQc9GKfgidV6,37.84,36.52
s668iJWiKLVp,X9WYVlagrL0i,cc5CiZSOFEF6,56.89,12.86
68g6h1PhBRTr,y9y6dBHUqHig,8CQ9epWunOJD,60.63,17.44
jy8txcpUynm1,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,47.73
9qKoM5jzs5Wd,uhvQEAoGtiSX,KbKfjMfPEhfC,283.2,14.83
BUludhBjND12,JcoKEC7wQlWZ,ImomkSifOhRo,101.75,65.03
whvDaZB6jW5E,h6yTXc9iXrV0,l1pYW6GBnPMr,779.9,32.34
a13f15qpmkZK,g6q3JidloEfW,yHsOFiqVrV1u,18.99,12.61
I0anPCzRvUxB,ZKwPIxYPMBac,s9PULoMk80qE,142.14,27.45
nAP6BSwfylUt,1Ds2HvWxpkv9,tjn9TXOjEGlU,7.59,72.52
9um0IHSRNePh,WuV4O7F0il8Y,XLo80zvVWiTR,97.05,30.66
sI53nV5QHdkt,7grztYpCkySJ,K0qPVGdA91KO,1589,67.11
Lvl4s5Gub5cF,tUsiUSSA42Ac,ErNdnCxofJMU,215.94,61.32
nIroFeTXZHvN,ro08JPncYzLh,r7VxefoTVHbb,692,25.47
ubMeOWFsTFQz,WAS8PMHbNdja,UGCjf2WS6Uvy,170,161.82
yvJ8yAwofpuF,Gy2Cfv2kyXj0,x7dLy2nN7QGy,349.97,22.5
KiBGaHvqkxBw,xX35smKe93PM,ISS9Wr4Lvyi0,849.5,16.39
HNkQUlZ43lb3,1LpXCV33vp7e,4mKqWzXFLaBt,92.5,28.79
IAZLEiIEi57M,13VDSqcgtBcJ,jGUR0LXWvEvV,114.9,28.56
vnTWc9hbpJOl,xQ7EROtjbYM7,KrvM3dLbJrG6,37.84,68.39
YXxstqKEBvha,S2nn8qNhSybo,6uVsdw6QHORc,55.98,161.82
bDuo6a40dA7h,yK9OJ51KokyH,fB7DhY9hwBnO,33.41,83.66
CrDx0gk2pNzp,E9UgM2MvSJ8l,wAgnN3eGF2Af,18.42,96.71
JJUg6OMhduxM,aPFHORqIkLVC,EZ2fSjy9mjw1,24.99,32.95
ilUsHzutNMwP,GmgXGONutNxg,BGPWBRIq3VJB,28.7,17.44
iuTmfVN864Bb,dooIJeivMlv6,KH9VVC2iPaCb,145.99,11.33
hOtfR4Zes2Pj,icdtCDkjpSZQ,coi9xkdo66JI,10.6,146.3
7eS0ldpIeYxp,e3lz5eU8UHJd,DhnYfWO3PJ5F,194.87,49.68
aHFMXgQ1unHH,oX8dgtFlR8Vj,T5TAziawiIyq,28.82,19.86
YrcPueUXev0g,syPzaPIKVZS9,7qJpsaaCZOk2,60.09,23.05
vVTmaqQEYuAv,TOOtACwCpI9S,SSiPMxP6t9t9,266.55,47.73
psqlZfY96v7e,b6rAL23rldjq,KyJlfZytZk4Z,185.6,67.24
SXxjwSOcRl6X,GLDMA36wACGF,eV7Woul7454D,279.97,27.68
igZDNPmd5SKW,lQIKO7soqc5z,C1FACJF4mdib,16.89,29.68
P2CSIc4bZ6rf,SvY2hu4Y4H0a,8Suz4w265ZQr,85.95,33.52
NJN8VRSDRgf5,bM7qWiTno0zu,yGbPyLPc8PmT,106.74,75.05
1GnjITlbkD0I,TBEACkiCz0pU,jWzS0ayv9TGf,140.93,20.17
WiPRbMlzlWcb,j4WGTbJtEqnQ,qCHSDvxdESyG,745,36.52
F6bx5G8XviWp,jv2s0Ut6lhXZ,UOGIrJtSldvd,45.9,46.01
tkgEiDY2Ffjp,ze5QpkBiFLIt,lthqXs7LwkJD,257.6,39.75
CEns4X6tDlLn,IbaF41e8SgRm,2a07LobkzHUx,107.63,65.77
XwF0L3jrkbpx,n4SKXKMNNeWx,F7xPtICx3Ufq,179.9,6.08
YYy0CITqNMtW,VsSrPBpWebm0,rTKC7c3Tt984,33.41,13.71
QxHz4PgrV9a2,bzuux5q6sc7C,HgyKGyp5gLfl,518.18,20.9
2V5bQyV3qAoc,ljV92XZ8Ntd1,uDh3rMYge5il,103.12,17.59
f5AxrCobsvgh,XQiTy1cY0XoM,2rf7HX0nQDBL,41.5,8.29
pJFhGIN2VSAg,lb087pgOOySf,JnBNiGbt4dPz,95.03,99.88
o5Gf8MojUvSn,VfA2NcZ5z5dE,fBuarNkVgCer,70.23,12.28
o36kspRtjU9V,QlxXLP2zAEaO,keqfu1Ge3LBw,3.99,98.13
cs3sGzqlmJXM,s5MnuKK5IeUJ,Gs8vuikRnS5g,218.2,55.68
CAbPPT5nvwah,5fTXUl6kH6nK,PajbyLRnTzGg,60.09,6.53
2Tg52nz7wG56,AIocSZbjA2cq,c5SvhEe8chAa,67.9,61.32
oivXhok7ulCW,q2QS5fFBTu6z,8tYegY0EH9cS,0.85,2.46
mVniGgqTYwaM,i2oQzlOAi9DX,YlP5976VHgAM,167,61.32
hmLoFyVS7lsz,rHSTHjYFnJS8,g6AdzghqF6DD,43.97,23.3
wmDTQquwgGNp,x2473gHktSB1,VjbLhhR5I7ly,465.52,52.62
uGOO4TfurqQL,Mb037GbMfoRI,V3iKL8r9W9NR,34.72,67.11
iW3NWIgygNRY,gyCm1QS60Z2r,2a07LobkzHUx,127.77,55.54
IAQ4zi5KQPdZ,Mn5rxwsJ7qI3,wdkFVpIzRNT3,222.98,64.55
q8NqHzNDRHpk,qzai9lxH6t4t,bd8RhBYu7arp,217.56,13.62
Zu9yx84X6eqg,x2473gHktSB1,VjbLhhR5I7ly,465.52,19.3
I7zMR25zPxLT,1Shu25hw8jmU,eOhcPgdVKUYw,399.2,61.32
yXEntB5jDfA1,7hUwTf8ZqicR,IDzNWbxrXbf5,128.99,6.31
dPo6HxhCrh13,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,9.33
s1RC3d8NWvRP,rKXoWNJxVSE7,0Mzbc3aACMOQ,319.29,74.69
dBqS8yumGNZc,LMolSsAJN2A5,JcRdnPnWEDp7,1654.44,17.5
gQiwbaVP090I,KmXbs6ysqxYL,e04MSACAuPpW,145.99,67.53
szIZ2s6Eta9t,qwlKVKmj4mjb,FZkwqG511JFn,152.99,3.06
aWVAfGXqjprE,JNXajwP63W7r,Ca5nxBk8JH5Q,26.89,19.66
ZeTbqJrylVxF,sCONCvmO1cEY,0Mzbc3aACMOQ,91.33,11.47
DsGhmAeSqzRy,sCONCvmO1cEY,0Mzbc3aACMOQ,55.83,63.98
aV3ns1mWr2F2,2Sht5Ify9u5z,yJyItN8uakce,1899,20.9
GuI0FzNOLOyy,s7PJdDPH7lUE,9fFFM6RBxCkT,98.6,150.8
9vErwcmuqD12,dAz11YkQkoue,TuPm19CMKvrM,167,32.34
T5MrvI0UknBZ,JPJ66l1zE5Yh,MvBLo1GhlfWv,2.2,20.9
kXcfNWYo0Dmj,0vbEvli2JYJu,RKad98cTxhSb,95.03,63.22
XhzzqXB54Jej,MLHQ6TCwsWYW,eV7Woul7454D,32.66,7.37
C3WPGHacKXZE,HuirDKX4KhCI,quRHu0B8Aaes,114.62,28.69
sXBDotX9fEEA,dTRcWWK3dG8C,W94sb8054CmB,198.5,16.03
gSwlLz5IBFe4,YBJGlqU74Kps,RKad98cTxhSb,1122,56.66
uqTl9YbxuRVK,aTlLtu7ett3N,Kagc9GLiUt5Q,1260,12.78
XxQajekZJxaJ,c39Kv9uyK7hC,80PfrXwjDKzL,518.18,42.75
rGrbIn5UcJf2,4CmJvnpBfUMU,jfGd2126WlNh,109.6,12.28
zaHwGLIcyRi5,poyljoTAnq9L,ruq0u2ZpAMDr,100,20.22
jHCbKNFaoCIt,0TrYhzefvMnj,3KuTukGXgD7C,160.55,47.55
qdAWtFhrvrV8,7grztYpCkySJ,K0qPVGdA91KO,1001,67.11
ajCjD1sw108o,LKyozPiK7F82,YGPAECfdqiAj,37.84,33.9
k6vZ2CrIZnCJ,5O2uygQuIz43,n1qBLUpDVOLU,155.4,16.49
ecZui4gMhjC2,g0vcxv6nESHb,4cyCNWR4vh3z,56.7,1.64
Yvm2zqD3bHOQ,Egy8LehlwDT7,PajbyLRnTzGg,34.36,136.19
paz2Ht58JosF,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,7.52
RAUrCALMlEg5,iXx5isihu6CK,B4yd3gHbEe0Y,153.75,34.33
TJ684Yrjmvhz,6FucextzO1X8,2a07LobkzHUx,399.2,19.67
aXAM24o1LxYf,jI0zp4wqOHsC,AtrLVfFKyuAA,0.85,150.8
oK5d6JpZe8Xj,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,22.56
LBw23VhCmlPL,x35qGmyX8GzZ,DrjHW4YsGBs2,24.79,24.97
zwQ9jKR6vMNN,gvwzTzO3hwSE,MdWxBEep7ZnV,139.6,6.15
gr1QeqPC4Kbk,GLJFW3Hpbnlc,UsPT5m7V2m8I,820,21.98
YE0d8MB6u5Z3,JAu4g8yDe6de,TONxC5aLQqev,266.9,20.9
25b6bDqc3fLf,jeotX0J8QUeW,8CQ9epWunOJD,579.9,101.63
p6Rdxyn9T5Dz,yY71hVl2rxT0,7KovPWNcMm5O,35.64,55.53
Z2PllvtyghEZ,whOQcIDpLYmd,cUodQhgpRajF,692,18.9
IDxdnr88Pmns,Rugpsd6wUZpm,LLty41IbV7xo,498.5,14
cBzmdrQXLf1R,OTfNqdPS3xMv,cea9IgayLO02,252.99,60.28
gn98wSA4IjRf,HksoLKL5Q7Ov,AvTLykupHOIB,48.65,27.19
tIdt2AvpovtD,5B6SQhOf0C0J,QAdGLa3ZlNbr,820.05,44.61
YVQ4mO97Beku,4WH8lPHTj3pk,oMm44yvF7XOe,359.6,27.78
aAIUADd5L1Si,pTe66JgJ7xZL,xadaQcJkLTmF,2799.65,39.19
V7mFBEklTYtt,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,65.78
na7HSXEHfqy3,6g55UdXDaWLS,RKad98cTxhSb,125.89,7.77
MBbsAdvaj4PP,xAU5QJnI3NSi,TuPm19CMKvrM,117.56,25.26
7LXeEmwHmWPc,bWoMHuBg7TY5,YyL84Vm0srCc,26.25,15.45
eUmmm2ouLu9u,ktGNsH547Fsg,vrvbJhGCZStb,420.07,21.04
XNuW8fECqVAw,q0IJyjGCcfqt,vmUdCiLPoz75,71.25,7.01
4NOXkDre5VKu,1FOJPZPGtdxs,nKBsxjDoWKEM,97.44,3.37
vtCVLeEaPTpC,4hXxGK21DBq6,coi9xkdo66JI,10.35,34.03
ztCFWbDDfGuO,27O0he9UZll1,wAgnN3eGF2Af,107.63,133.3
EooM3MPVcefD,EFzIT8V0AK1z,BUhf9NIxDiOh,199.96,15.38
hQfsf8B0PXYg,COySv0ts9Ojd,bl8PTwqK0kvN,679,13.54
JEM2apc5oPKe,lQk0cC3Fqe89,UdVwFQugm6dq,34,36.77
vpUJES4qgD3h,ySnqyiN9aAKz,eV7Woul7454D,66.9,110.61
GCxlpVgIbBAN,6DqxyRfaLCsD,Fvlm1I7CAQnv,676.97,3.81
riR5eZaWWDI9,6nOsj3MJpuDf,QwTHQ3NRUJGs,2399,41.63
Ofid2oa8hy3A,2vhjo4spWoIW,l1pYW6GBnPMr,548.35,6.87
lRdZbErkw6sJ,q6zni6G5KCcE,fKNESjLeQi3a,579,30.66
RDTh9IboDIiM,0TeOsTljJM6v,tjn9TXOjEGlU,18.69,47.55
VmZyvXOPhGL2,lFGT2p3CDtxY,luzDO2kXE6wp,49.97,12.84
lolDSOpmSQz8,LZtu0khh5uCK,e77U7Zk968NA,50.21,60.07
ESUNadLNbLsB,FNKIqU40hVPa,q1Q2n7nr6h9B,107.63,26.02
esqQQReQJOV5,f4SEvesVar1t,yrRN2gKIgYet,59.88,34.33
ZyYBHAr4xsOh,Qf3jXDCJPvkJ,HaUIinFOemaU,154,25.32
6UnknkzmSGe0,aro2HMw8bF75,IVBmMqVXGzPj,55.83,78.64
NSdLik1sHOyv,7grztYpCkySJ,K0qPVGdA91KO,161,17.37
ad6lFCe4IrPz,ydlkZr7eyZVA,A7s2wiNKJ3HW,51.45,132.28
Qyy10x5yg4ib,ihmIydLcJDUj,BWczKEOZMEFy,38.94,67.93
P2AocarWrzZ2,hrjNaMt3Wyo5,r7VxefoTVHbb,509.99,61.16
a2ThpM0M4LLM,BepMb9BmKjWK,YerjZTY7wKZq,949.99,31.53
3Lw72c8qhOXk,qXNMia6kfUc0,7KovPWNcMm5O,402.85,28.35
oYYc8TfHuyYq,N6A9QU2RHSid,N5S0kobQcAFP,131.1,12.79
RFtwSG2Zplyu,3oBl40sQGzjp,eV7Woul7454D,18,94.93
KqbIWH6WBTpI,SDR0fHk1SL84,VsmJVMNtf5u9,48.99,32.34
CNFL1uIbtBBX,cObsawtXex1T,jSOhwPWVF2Xx,243,34.33
CKcdgMO0AyFZ,D3JtKa8zsl0o,JcRdnPnWEDp7,124.95,56.22
rHJcwitnaraA,aZ6oNG1iMqOH,MsRnDzEoIgmI,564.99,13.59
ccrz1K0erUu4,UbaCj5qCnU0p,Uhxp4jLBVzJq,466,22.83
nguSNBjIRaHN,CLEWRJ0lbmI5,EGW4UK5bOeEZ,2400,2.56
pBnJeLmEH6mz,ilFpMx4rU7jx,56DLys9ECuwq,51.9,245.75
uQJKrPZ43fuN,H29FgNKK0Ysz,Ahc5cMpF0T7z,75.25,21.93
bnSUGxUmFTma,EG4wDSpFyTth,TuPm19CMKvrM,319.29,68.87
Zu1n9hbJkQpO,pjFO4VHIfUi9,fsdM6QZEnGMM,420.07,61.03
lEbHVzd32hYl,UldxfnJ5gpmV,Z9S5GRwNEfwa,56.89,1.05
6Lhbqc3unmja,NHggu5txHHq6,rVKPr4tmuNUY,123.49,58.63
06MHuoeFSSoR,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,61.35
eD8kdyV5feKo,PUwrXVOioydb,wnF6o59qfQ7x,3.5,47.55
bxAx86Vxd0eK,VPeKM1EB7I8L,XEurPdGwwrtN,195.9,45.4
EAHgoWA3TFez,HDq02GU8zCWs,8LI433LuGPcs,150.82,15.02
rdtSbLPBDY1y,4xupTEMXxGZU,KH9VVC2iPaCb,820.05,6.87
ZZdBgbPeqTo6,VyvqSoUrvQ46,WTbhLip6Y9IF,51.49,148.71
OGc11HnKrhn7,oWt4r9r9oC1i,8LI433LuGPcs,66,47.55
7A6MlhxzSxiZ,hfZJrlzbESh6,3cqSxyYyqpx6,749.9,67.88
CyiVeC0aVgYD,Vcphbks3Pkde,PbmtxIIy1YVM,147.99,29.68
8LQ3HXcLE0O2,OeLPvUVDALzr,2rMpyCyw7h88,692,23.17
AABMq4zkIVYo,rh8fk7duriwu,EGW4UK5bOeEZ,676.97,26.68
8B48f0aQLAvU,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,45.75
7zjtwlNCiwPe,uBmqhUSkJsoL,wYEsFwaY8Gxa,28.82,104.08
4wCXaVLdG6Ej,EG4wDSpFyTth,TuPm19CMKvrM,319.29,38.84
qAaOgwrKIH4K,Td9usNUplzEt,tQFHgEUSAMiP,68.57,17.27
DJ5YWz8RlrWF,YGmBOT1Elsr4,jSOhwPWVF2Xx,76.6,31
jO3CDYaQyNZi,VvxQC9zcyrJ7,y2wUonMtvOnt,77.07,37.13
3vevwdmlE5NV,TVaOel15WLPv,fl6zrmhWGfMz,178,82.99
AOFiCmQ5g9XR,FkDNIFiX19cI,FcrnIEqLCqVq,16.9,82.44
9HUVNA7GDJVQ,AMKIgKd1s17B,TuPm19CMKvrM,68.1,27.54
JJuxclSvSuVa,dsk7g8qLzwmM,nKBsxjDoWKEM,1658.83,61.32
e2a9xHPdCPRx,X37L5L7i29Kf,Ko3LWNo5BK3H,475.6,339.59
UFdMAzbHE7eh,1blTgqebgLTo,w44b3CnkAU44,170.7,30.66
A0eLMJG0WZ1L,LCIb772hnsqf,L9QSOaClO6gU,820.05,67.48
HNB0gWvPiAzh,KbN9lsh9uJef,QZGYZHmzukoV,12.02,161.82
44sJ1x4z3BaG,NSfUnfk91LWY,EGW4UK5bOeEZ,1375,58.08
jqeNuBXvRQGd,NbN4oQ45U3u6,yHsOFiqVrV1u,49.38,50.78
RvBg6oB2Eho1,5D2efPA3EInD,NSTd0PXlulDm,142.14,54.51
5QorVBPTnqTo,hIJmkkOE9Lue,H2qd1VZxdrfx,97.44,12.28
WMIwXaLWNIFe,kPPSustsETnR,yGbPyLPc8PmT,106.74,32.34
WGDpGfPqMWDc,tnCQrhQ6UyCn,1LZbgYQZRSEf,136.9,26.02
V14mBEylQgYu,0TeOsTljJM6v,tjn9TXOjEGlU,285.99,30.46
NkSh4DrydiUT,XA4cItS43lSU,WPPn7m3D0d3X,777,94.94
tIy1MEFMUVCS,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,43.69
PAIpd2MflLNS,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,12.81
JMTQcO8i8d6G,yvhavTNEyXTv,2QjevWskirjm,178,30.45
sctQ9vMyrLq5,MTXGMHcME1qQ,qnplB5uiTm6l,2899,47.55
eguD5eEz5UFZ,A6Np0ccyVvdA,FBGg2AnNbjOH,25.4,41
lAspr3njetMC,1Ds2HvWxpkv9,tjn9TXOjEGlU,137.88,30.66
4962JtiqawSv,8LQ1KNC1uffD,nhZiNyvHKd8H,42.89,36.51
pB7V4PycDHtS,2H8n6x4BSkuT,vlLUp3U56e8x,107.63,27.62
NKdtoFoNYRZX,hzXAKqYzQbIx,K0qPVGdA91KO,120.49,51.45
94Y7xO1o7aEA,8Tlb7Xc9LP3L,I1tzIpbuBorJ,212.99,28.93
iZslxBham1wr,bas60VRRER0k,F9FfWnAJyS69,268.38,32.79
iFjmpeRxPvxB,PPD04tJyTjHc,dueCajRNsGcT,86.4,188.65
lx9V1gqRqyfz,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,36.42
bqvB6pAz0ocR,WgBgXcIsrsm0,qI9UblMbsm1o,167.68,40.33
6cycAdMMXSeI,EG4wDSpFyTth,TuPm19CMKvrM,319.29,38.84
R4cFueiUAU02,lTvhzQRh1kwJ,yGbPyLPc8PmT,106.74,35.88
3APFYQVPZ43N,AjFi9RspMrwZ,coi9xkdo66JI,376,7.45
5hxLNdr99XDE,MKYXgixFgu1K,wdOTtCDSlUbO,60.09,33.78
k6hKvFHifost,T13mhFSpsePI,UOGIrJtSldvd,131.1,11.73
oMGYTqTlM7rR,9xxu2dxbZbQO,4SWsneYKnFcc,93.5,37.43
QnbOxUzvkbk2,3CDBf6ByTJrR,vxQT8FlJeDdN,42.89,47.55
h8CchiCXIJPH,KNzyyeCfT6Jw,BGPWBRIq3VJB,28.7,12.63
TCUprQPRiiTe,VRyrqrmHas79,OJlIxckGoqY1,145.69,41.93
dU7yadafJIRN,D6PhKluoirwj,XURInBuULfIO,220.7,2.75
DRKePkWZkiT0,DsP0QUh8tgta,2Vzr14MB7bRD,509.99,47.55
Shdt5ktAPG6E,FLY8ZX17DCIm,6RBm8XoBSX9U,46.95,67.48
G7vXGje92goT,C8FgzAGeolXg,BWVUZmCNTZ8B,281.89,171.88
yZCZTBJonat0,kpaWBO7LJ3AD,0TGBD26I0208,718.9,74.27
0vtHKT6tS7hn,pt8H26MN6BBM,16pMg4KJ3hIj,37.84,27.32
NyAxBDkX49yR,3H7nJ3Wp12et,7KovPWNcMm5O,65.6,47.54
cvOckwZtpMgb,9fYKg4CN7fMU,dHUHvmn8Gewy,109.82,30.01
6svglhuUMuyZ,OyECAoOQX8Ah,ux1d7N0zioFv,74.89,30.39
izKm51mSVOLl,7P4IETFqdiY3,rFT13UJuGo0Q,509.99,92.95
fBwtPqQs272I,DZKCJ2AuRqJz,2IxTbqKqgUdA,69.71,68.24
5SbkXNQdwYiS,dAz11YkQkoue,TuPm19CMKvrM,167,2.46
uIGGplsBwkBF,Vnm9sLCZBF4Y,2QjevWskirjm,148.48,46.4
VSeznHaGkRSx,BLPv8inNEiHl,eOhcPgdVKUYw,509.99,47.55
ybjPgriHEn6T,RZxlexHb7Zag,bl8PTwqK0kvN,129.46,12.28
z7lCtbjZUGkM,NHyp0l7Ib6k1,8cMMpAAFEsxE,36.5,20.9
T4rEAHmKzXkr,KgM2jmlkkymm,0G3Q4xIWFhMg,105.25,26.34
MfGwg7mMQPEu,ZXovpdRd8Zs0,H32Btn9yKh3b,2130,7.52
PmsYDCchXLGB,DRtdfydxe124,yNuJ972zjSM4,29.95,15.82
MSKIQTpbHQBD,o0wzlENKuuPY,OfafuCsnlLjb,509.99,38.66
mM2DyYuzAA5V,ztEoP22HkfQ2,l1pYW6GBnPMr,820,23.71
jGAp5JN0Wa3z,VPvYK73wAKCV,16pMg4KJ3hIj,475,47.55
J9rJpXt5VrPB,oUaq0Emczjrp,AHG0TE6bRNNY,215.42,13.92
1Nq8zJtPKOli,IB0IS22YFKwy,2Vzr14MB7bRD,411,32.24
vAHzdawDriSN,tAIuFXY2nJTN,EGpv4plsYpt1,820.05,20.9
28dgANzP4Rrb,PWl2yBtu82h0,TuPm19CMKvrM,117.56,83.61
0KttA3mQ0yQg,l0XR3rVUXwyX,zAlt4DOYUAdP,490.9,56.5
1j4isK64SMq3,olFNXdvpJKtK,BWczKEOZMEFy,2899,37.9
ja5mmqJ6AqLV,x2473gHktSB1,VjbLhhR5I7ly,568,29.07
vGqL5OrVCyb0,kbaoSmgfO9zQ,yGbPyLPc8PmT,1899,30.66
D16efkNYnfSH,qZau4zfqeCLo,l1pYW6GBnPMr,548.35,49.72
EwdzqQbc2jbm,OUyfvNrsmTIE,yGbPyLPc8PmT,49.38,38.84
Dwto6NWwv0NK,aZ1aneUqyncU,XLxN4hdOlYco,475,47.55
Q6BC4aazfPan,eTJHtuyxOE8E,lbmduirZT5rh,89.56,51.38
kAkBJDakuMuZ,oUaq0Emczjrp,AHG0TE6bRNNY,215.42,38.66
boAVLAnS6sQU,KwqpyCg16vLV,V3iKL8r9W9NR,475,69.21
qYMtaXLrK6bB,Kr5zHT4pt7Gs,RsUgQvBvc24M,359.6,34.7
Rr42YHhZRuA0,6Blx56w4jbyX,AvTLykupHOIB,509.99,6.87
qSg9fgv8Hf73,zHF9fS9xgPWn,vLWjzgEuN5Xb,95.03,5.52
LGjBXGOGhKSM,Pb29t2XBfP6Q,2a07LobkzHUx,176.97,35.87
ON3PtgSqxuXl,rHSTHjYFnJS8,g6AdzghqF6DD,782.25,57.14
q6iQjmgrcmn0,7HjDdaLtoqJz,jSOhwPWVF2Xx,48.99,32.34
OjKKcex6jtLW,Rk0WOQWrHvq0,2vYpt4cdDFbY,319.29,68.61
If96JWMWxWYx,td2upDIIkGUd,3Alp7oIhUtGc,745,41.69
e5hBmXrjJCU9,wSBzTMDOzyGf,BWczKEOZMEFy,223.51,20.78
pWha3O6HJu4x,aDLrFSnSdkJb,5iSGJ4lNi64X,75.89,47.55
zQGiMf2PgTSM,ZPFXHjrX3b8r,A7s2wiNKJ3HW,104.98,67.19
UgDxzfpJ8Vt9,4eFJ1oV09aPQ,WG2pVERAEzeW,159.9,321.46
bTXduxtD0c2p,Biwi1BNtUB7l,r7VxefoTVHbb,692,46.76
drklhp8Yaw9H,x8Lsn6dModFB,S0NEanjpRQ0x,899.99,207.78
Y71r45LCgOb1,CxXqILDjt7qm,l1pYW6GBnPMr,548.35,63.1
WECr1gXEXfXq,UiOSmZrwZijl,1tQXSFyHrsGq,55.83,59.82
dxhdnf4Fgnj5,F99E7JXx3Lbb,2Vzr14MB7bRD,849.5,37.91
JOgyxHKl6PhY,AMKIgKd1s17B,TuPm19CMKvrM,345.6,33.9
JvGHzLcR5x5P,tHPavTpCiXx0,hSejNkQSw3i2,836.99,21.98
EunomJWG9mxa,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.38
RStrPoMbWU2B,2vFEY0c4ZIPU,tijNBaiwsAmy,37.84,88.69
MSAmqql1KUub,ATu1RgIDA0rM,l1pYW6GBnPMr,44.98,6.87
GSj34m5wf2z9,bMYr15XghJzD,AT0BBr7IvTo6,182.9,67.11
QYxSEvXlWdMn,DgfWe3wVbc5Y,ek6SlJvshORA,95.03,39.6
dTh4WtxZGSkt,zCuOGN9gGrcg,2u7k61LiSKc4,28.82,30.5
Bwd0ZF3ciVaS,EY2vEtE5oHjr,WTbhLip6Y9IF,169.99,36.15
Mam0rokwPe4D,etGD18i4KjUY,J8zCrgNURNmv,419.9,30.66
9VbL5kWENdyY,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,91.74
vogz2cMY6bdi,8rm2M7ki1r1y,Cyl6PGvB25KG,810,30.66
STVA7U2Ad8sh,guKD6CdA1ReN,zhKBSmYNDuJd,159.9,34.87
AW0OGd7KMrnZ,D7LhD8wVd8Iu,LLty41IbV7xo,35.06,57.56
Y5jxIIOoFUES,JSf9OtrZlVSW,2Vzr14MB7bRD,56.89,16.37
VUtGz1Toq9eP,zRtWGsPGkBNx,YYXMiqTJbeNf,329.22,150.8
kEGThFd8UOAB,WPWCvnZlauQs,kmvdMY7Og1bP,295.22,49.68
QDPYzLtDS8zT,thVu8wtNKd5H,g6AdzghqF6DD,782.25,57.14
A7bS0aCmmDsR,1WpAJOFFhR8N,73jr4z4JJLzT,509.99,20.9
i0tYBRN9E914,XxHHeycRQRnp,OfafuCsnlLjb,509.99,38.66
Jh4vMDFEqEvO,hM3tciLSO1eP,tPNOMqIxsdYf,38.95,48.77
30N09UdKi7OJ,ajtPdPNFRHBo,N5BGxhFNHIz2,1934,12.59
tyizmahHXTYW,71NSrL41eqam,I1tzIpbuBorJ,389.89,33.03
s8J86jmea8rR,E9UgM2MvSJ8l,wAgnN3eGF2Af,574.2,0.33
sMppfAr5TtUs,SLANLZkCbYI1,Mhg6gqpiKkO7,42.89,47.55
JZBCrnq6yydQ,zc3Kr0vGb4YN,ruq0u2ZpAMDr,28.82,30.5
KDb9WO5XN3yU,uwKYY7DBmVxY,YVBAT3QqF9Qj,7.09,33.9
